tx0,component,weight,mean_z,variance_z,sigma_z
2.221047311410388e-06,5,2.985389422226839e-06,0.9793925649005388,2.984262056348803e-12,1.7275016805632355e-06
2.3237086926140663e-06,0,0.9999635733380777,1.0,1e-12,1e-06
2.3237086926140663e-06,1,2.483374742307568e-05,0.9999464463793559,2.032852827824555e-12,1.4257814796891405e-06
2.3237086926140663e-06,2,4.982078958333083e-06,0.9988642848441732,2.3783432445586932e-12,1.5421878110524326e-06
2.3237086926140663e-06,3,1.7437276354165792e-06,0.9964917637711938,2.446440131500152e-12,1.5641100125950706e-06
2.3237086926140663e-06,4,1.7437276354165792e-06,0.9934101830095098,2.602825995826542e-12,1.6133276157763315e-06
2.3237086926140663e-06,5,3.1233802700318944e-06,0.9784400468071568,3.1389536231560316e-12,1.7717092377577172e-06
2.431115294298422e-06,0,0.9999618896227392,1.0,1e-12,1e-06
2.431115294298422e-06,1,2.5981614376570432e-05,0.9999439710207106,2.100618709383851e-12,1.4493511339160883e-06
2.431115294298422e-06,2,5.212360908879871e-06,0.9988117897505514,2.4755215791404667e-12,1.57337903225525e-06
2.431115294298422e-06,3,1.824326318107955e-06,0.996329605867133,2.5497256996081892e-12,1.5967860531731198e-06
2.431115294298422e-06,4,1.824326318107955e-06,0.9931055880958185,2.720494582702153e-12,1.6493921858376052e-06
