sample,file_index,event,track_index,pdg,truth_pt_GeV,truth_phi,truth_tanlambda,truth_omega,d0_mm,z0_mm,phi_mrad,tanlambda,omega_rel_pct,pt_rel_pct,chi2,ndf,chi2_ndf
muon,7,37,0,13,2.0003588981455325,-0.42453442665128066,0.0874886647903395,-0.00044991926240554164,-0.00630998145788908,0.0002706664672587067,0.40210934666945475,0.0001558004773187377,0.03085467142046871,-0.030845154249480682,443.3150329589844,458,0.9679367531855554
muon,7,38,0,13,2.0003589434876083,2.6685801738394246,0.08748866280723656,-0.0004499192522072353,-0.003248229157179594,-0.01607379876077175,-0.0036948812947024123,0.0011936236340895773,-0.39468508393575824,0.39624901971180804,482.4369201660156,460,1.0487759134043817
muon,7,39,0,13,2.00035890014781,-1.5939371158978777,0.08748866470276692,-0.00044991926195519084,0.0015757314395159483,0.002051402349025011,0.13394855473802814,6.49674540970091e-07,-0.1298918885772459,0.13006082704180139,466.0660400390625,458,1.0176114411333241
muon,7,40,0,13,2.000358951754697,1.2283261393473124,0.0874886624456632,-0.0004499192503478078,-0.0032674989197403193,0.013005617074668407,0.0038767888570490072,-0.0003719814063298521,0.0012890221488054462,-0.0012890055332331542,470.6186828613281,460,1.0230840931768004
muon,7,41,0,13,2.000358951081713,-2.3121475608468125,0.08748866247509715,-0.00044991925049917496,-0.011293365620076656,0.024927213788032532,0.6448657631943355,-0.001274529868113966,-0.030265225903380155,0.03027438851544828,473.5212097167969,460,1.0293939341669498
muon,7,42,0,13,2.0003589678394205,-0.6332513303445884,0.08748866174217398,-0.0004499192467300438,0.0023950578179210424,0.004551775753498077,0.01533934345920862,-0.0005170733093851354,-0.08869596307141756,0.08877470264888658,462.4710998535156,460,1.0053719562032948
muon,7,43,0,13,2.00035897008683,-2.8312697562602978,0.08748866164388021,-0.00044991924622455817,-0.009305049665272236,-0.016632527112960815,0.535026493452051,0.001220223370176951,0.12488051388321693,-0.12472475696578485,432.9263610839844,458,0.9452540635021492
muon,7,44,0,13,2.0003589651829614,1.733309911143212,0.08748866185835816,-0.0004499192473275326,0.007206734269857407,0.009145589545369148,-0.3290637845083655,-0.000535833987512363,0.05517378690576921,-0.05514336222460904,488.57562255859375,460,1.0621209186056386
muon,7,45,0,13,2.000358949409004,1.1197846393381654,0.08748866254825555,-0.00044991925087539935,-0.008558967150747776,-0.006067841779440641,0.6502409184874214,0.00040232007961310545,-0.08711205734405798,0.08718800861211826,543.6895141601562,460,1.1819337264351222
muon,7,46,0,13,2.0003589793264838,-0.39362673161785056,0.08748866123977027,-0.0004499192441463821,0.0012038088170811534,-0.0013193145859986544,0.05136130611349543,-9.28593697867297e-06,0.07603598325540604,-0.07597821247448558,495.4293212890625,460,1.077020263671875
muon,7,47,0,13,2.0003589373610726,0.5053545538124598,0.08748866307518968,-0.00044991925358521117,-0.003817914752289653,-0.001298698945902288,0.000387078806118879,0.00012074721076002493,-0.09342608941773359,0.09351345538217222,427.5990295410156,462,0.9255390249805533
muon,7,48,0,13,2.0003589929998338,1.949250276675901,0.08748866064174607,-0.00044991924107098247,0.0057500554248690605,0.013797493651509285,-0.6374674946876269,-0.0007633437000079402,-0.041699755083775714,0.041717151033583706,442.3617858886719,460,0.9616560562797215
muon,7,49,0,13,2.0003589161050503,-2.1752502942777645,0.08748866400485333,-0.0004499192583661,0.005599769297987223,0.00628935219720006,-0.12302153339271982,-0.00021648934846218992,0.07630450484604934,-0.07624632546492961,454.0516662597656,460,0.9870688396951427
muon,7,50,0,13,2.0003589100830665,-0.4587516528401707,0.08748866426823373,-0.00044991925972056023,0.004711042623966932,-0.004656476434320211,-0.34138142725481657,0.0006398801219678341,0.05683348126219333,-0.05680119916331644,473.7475891113281,460,1.029886063285496
muon,7,51,0,13,2.0003589571530833,0.06387966194938256,0.08748866220955677,-0.00044991924913360677,0.0029340104665607214,-0.0034082820639014244,-0.0034652073247626314,1.923391575985034e-05,0.11182607296826941,-0.11170116194539813,489.3119812011719,460,1.0637216982634172
muon,7,52,0,13,2.000358940213522,3.085196388596928,0.08748866295043359,-0.0004499192529436404,-0.005698228254914284,0.012043454684317112,0.2320877366903673,-0.0003983942193163392,0.1793323551211458,-0.17901132988732998,537.7796630859375,460,1.169086224099864
muon,7,53,0,13,2.000358944378295,3.000319245705385,0.08748866276828107,-0.0004499192520069027,-0.0051943338476121426,-0.0021679240744560957,0.1370874550152834,0.0003817786088818609,-0.11182266093936859,0.11194784399738457,480.81182861328125,458,1.0498074860551991
muon,7,54,0,13,2.00035901493172,0.31052137918583544,0.08748865968252259,-0.0004499192361380792,-0.008722458966076374,-0.0064741880632936954,0.33225111850110345,0.0003028800461189196,-0.03768160957947102,0.037695813968907074,426.51666259765625,460,0.9272101360818614
muon,7,55,0,13,2.0003590054746576,-1.7012786885719082,0.08748866009614119,-0.00044991923826515453,0.0009758584201335907,-0.010796405375003815,0.037791393258324035,0.0010509700784956527,-0.09822891589142838,0.09832549996409197,466.06268310546875,458,1.0176041115839929
muon,7,56,0,13,2.0003589241674367,1.8165414818224477,0.08748866365223291,-0.00044991925655271404,-0.004820409696549177,-0.007802742999047041,0.0354758801890398,0.0003406654211961929,-0.10555552065278696,0.1056670580660818,444.3048400878906,462,0.9616987880690273
muon,7,57,0,13,2.000359001015256,1.5384595185717849,0.08748866029117973,-0.00044991923926815977,-0.0005990833742544055,0.0029599256813526154,0.3603905239792926,-0.00028536625240714597,-0.0562862252502337,0.0563179244840774,457.4844665527344,458,0.9988743811195073
muon,7,58,0,13,2.000358978889116,-2.4204613928324856,0.0874886612588992,-0.0004499192442447546,-0.0015698154456913471,0.0011822066735476255,-0.07441000870089809,0.00022140637091494497,-0.02638262896516192,0.02638959123310858,411.33587646484375,458,0.8981132673904886
muon,7,59,0,13,2.0003589913245365,2.3199444490634824,0.08748866071501767,-0.0004499192414477891,0.013330571353435516,-0.0019182316027581692,-0.5131441318417806,0.00022329191168750373,-2.2141479197665364e-05,2.214148410005002e-05,483.57940673828125,458,1.0558502330530157
muon,7,60,0,13,2.000358925093359,1.1350289241685068,0.08748866361173632,-0.00044991925634445625,-0.005624605342745781,-0.0027361612301319838,0.09230214222322175,0.000478300037059759,-0.0739624483438709,0.07401719327220384,439.33447265625,460,0.9550749405570652
