seed,entry,category,transition_count,ebrem_transition_count,ebrem_step_count,max_frac,sum_loss_GeV,cumulative_frac,lcio_residual_pct,gsf_residual_pct
29,7,light_ebrem,231,2,2,0.0033452790622009116,0.0070226192474365234,0.003497649706382999,-0.4586769138338613,1.2246638205586915
29,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.09546428539866406,0.115395282861519
29,9,light_ebrem,232,1,1,4.2994717469478206e-05,8.630752563476562e-05,4.299471746949113e-05,-0.06982123505601055,0.12412903432146295
30,0,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1142691573838415,-0.05735787470468275
30,1,hard_ebrem,232,2,2,0.23736442943662056,0.6690858602523804,0.3335994736635207,-5.881573376838911,-0.6373933973036057
30,2,hard_ebrem,441,8,48,0.841860889003418,1.9734370755031705,0.9916297933126537,-76.24893302709766,-76.04620287642425
30,3,no_ebrem,232,0,0,0.0,0.0,0.0,0.18339030562864891,0.06202560519677821
30,4,light_ebrem,233,1,1,0.0022047272377806026,0.004419445991516113,0.002204727237780646,-0.07013151190252806,0.2865516416904553
30,5,no_ebrem,233,0,0,0.0,0.0,0.0,-0.18241557122495547,0.32446247148866353
30,6,no_ebrem,231,0,0,0.0,0.0,0.0,-0.018463268600026603,0.08616193118214541
30,7,no_ebrem,232,0,0,0.0,0.0,0.0,0.13742075652390598,0.6661801054252606
30,8,light_ebrem,231,1,1,0.000773823222562038,0.0015528202056884766,0.0007738232225620312,-0.012238003093225676,0.27603859616348336
30,9,no_ebrem,232,0,0,0.0,0.0,0.0,0.009174544569647369,0.374178765105331
31,0,no_ebrem,232,0,0,0.0,0.0,0.0,0.013524464264801682,0.10862111655219923
31,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.6170981414648548,-0.30207901894295247
31,2,light_ebrem,233,2,2,0.013140207699540017,0.027263760566711426,0.01358042437081075,-1.4697869485076802,-1.0610851989978323
31,3,no_ebrem,232,0,0,0.0,0.0,0.0,-0.050767838188095826,0.026587089383923287
31,4,light_ebrem,232,3,3,0.041924587894680405,0.13911426067352295,0.06937283177254983,-4.907597362370701,0.29440368810328377
31,5,hard_ebrem,233,2,2,0.12805725376561863,0.2577599287033081,0.12849471109586597,-0.17525059582852387,-0.0701583859457169
31,6,no_ebrem,232,0,0,0.0,0.0,0.0,-0.03040040845533577,0.4407637107018295
31,7,no_ebrem,233,0,0,0.0,0.0,0.0,0.011965065117046687,0.14660630786822704
31,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.2537178901448246,0.3405316051312339
31,9,no_ebrem,232,0,0,0.0,0.0,0.0,0.14782684716661218,0.524892726253359
32,0,no_ebrem,232,0,0,0.0,0.0,0.0,-0.04831796267046978,0.18924437300094488
32,1,light_ebrem,233,1,1,0.04961623542786074,0.09960389137268066,0.049616235427860755,-4.957716962669535,-3.79993091912798
32,2,light_ebrem,232,1,1,0.0034213142259387893,0.006869077682495117,0.003421314225938832,-0.4482349354509814,-0.2649671318034107
32,3,light_ebrem,232,1,1,0.016437850308051942,0.03299558162689209,0.016437850308051893,-1.6424091137959518,0.06568112928200096
32,4,no_ebrem,230,0,0,0.0,0.0,0.0,-0.08442801322366891,3.2090710351881353
32,5,light_ebrem,232,1,1,0.0007672859774774175,0.001539468765258789,0.0007672859774774388,-0.0012221725388124908,1.3943596589395975
32,6,no_ebrem,231,0,0,0.0,0.0,0.0,-0.09457268649605925,0.0697268874180014
32,7,light_ebrem,232,2,2,0.001862032327904,0.0039365291595458984,0.001961872297006062,-0.05804868390774006,0.2864344562799773
32,8,light_ebrem,232,2,2,0.0004062669376854684,0.0011510848999023438,0.000573385719313646,0.11177505106515541,0.8877545363564612
32,9,light_ebrem,232,2,2,0.04015569683280432,0.12125349044799805,0.060405156508061775,-5.661075166805609,-3.476972472774909
33,0,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1118019986489589,-0.2872729248096697
33,1,light_ebrem,232,1,1,2.709773296562819e-05,5.435943603515625e-05,2.709773296560858e-05,0.3900289747015729,0.7127360689437969
33,2,hard_ebrem,232,1,1,0.7028786611395841,1.4099860191345215,0.7028786611395841,0.16211196526622068,0.2483897217055478
33,3,light_ebrem,232,1,1,6.863554088427988e-05,0.00013780593872070312,6.863554088432089e-05,-0.0009836983908609624,0.30357140555345513
33,4,hard_ebrem,232,1,2,0.22641455273150768,0.4541512727737427,0.22641455273150768,-21.45143287087989,0.22841575880415088
33,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.17574506602193835,0.3856582524936611
33,6,light_ebrem,231,1,1,0.0007065878287601102,0.001416921615600586,0.0007065878287600968,-0.0870839197534238,-0.15076398371697564
33,7,hard_ebrem,232,2,2,0.21721610083654164,0.557579755783081,0.2779520916173469,-6.856504964184618,-0.8179791440537947
33,8,hard_ebrem,232,2,2,0.15723989185533405,0.3161609172821045,0.1575637277600278,-15.212346617689962,-0.7281825899758717
33,9,no_ebrem,232,0,0,0.0,0.0,0.0,-0.156792337867081,0.13810126514856827
34,0,light_ebrem,232,1,2,0.0038268596886247585,0.007677674293518066,0.0038268596886247286,-0.6011565588395954,-0.4382700783418775
34,1,light_ebrem,232,1,1,0.06959157419011071,0.13962578773498535,0.06959157419011075,-6.514383238971657,0.7965837653395234
34,2,no_ebrem,231,0,0,0.0,0.0,0.0,0.06376363041539194,0.26266450164202854
34,3,light_ebrem,232,1,1,0.023405370106095096,0.0469895601272583,0.023405370106095114,-2.2470357309509543,-2.0052845739262617
34,4,no_ebrem,233,0,0,0.0,0.0,0.0,-0.020780774159039755,0.4258756423517952
34,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.21504613709570652,-0.1773330571120147
34,6,no_ebrem,232,0,0,0.0,0.0,0.0,0.2894943873395796,0.43218356964052085
34,7,light_ebrem,232,2,2,0.012353619390623011,0.02480316162109375,0.012366761655519198,-1.2446423455424294,-0.5377617006755301
34,8,no_ebrem,232,0,0,0.0,0.0,0.0,-29.015277797322394,-28.79640282350613
34,9,hard_ebrem,232,2,3,0.49784667969272706,0.9979896545410156,0.49786764085056623,-0.0245907094663996,-0.09271190708826665
35,0,hard_ebrem,929,6,12,0.6495526714286173,1.4982619285583496,0.7475978783869772,-70.70669799904299,-70.71285786605534
35,1,no_ebrem,233,0,0,0.0,0.0,0.0,0.004350362045452693,0.3175687583880754
35,2,no_ebrem,231,0,0,0.0,0.0,0.0,0.03269386370682087,0.21558639308127517
35,3,light_ebrem,232,1,1,6.0445821780541526e-05,0.00012135505676269531,6.044582178055258e-05,0.27145000111282785,0.5063385124310398
35,4,light_ebrem,232,2,2,0.00018301767040952252,0.000370025634765625,0.00018432534082546415,-0.6668594928104219,0.00843000043986994
35,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.04081172482871294,0.3549369468523194
35,6,hard_ebrem,232,1,1,0.429399586512304,0.8607833385467529,0.4293995865123039,-42.933112023920586,-42.828635007681925
35,7,light_ebrem,233,1,1,2.020633040559454e-06,4.0531158447265625e-06,2.020633040555886e-06,-0.012742783230077681,1.1983588291472844
35,8,light_ebrem,233,1,1,0.00012567667027620834,0.0002522468566894531,0.0001256766702761869,-0.05206760512466839,0.24084407858618623
35,9,no_ebrem,232,0,0,0.0,0.0,0.0,-0.19703458827983353,-0.08771071894863852
36,0,hard_ebrem,231,1,1,0.48871133112529835,0.9808523654937744,0.4887113311252984,-48.90678995218061,-48.88764716927257
36,1,hard_ebrem,232,1,1,0.334813973357035,0.6717929840087891,0.334813973357035,-33.3561849856589,-33.36756798871114
36,2,hard_ebrem,232,3,3,0.14124078806782017,0.4059934616088867,0.2024529533092313,-19.734981877252725,-7.329434342268911
36,3,light_ebrem,232,1,1,8.202233313596462e-06,1.6450881958007812e-05,8.202233313547858e-06,0.05742520823441435,0.47605956677519456
36,4,hard_ebrem,232,2,4,0.1436513520363384,0.2892805337905884,0.1441018081337495,-14.22283612134118,-14.33595490722464
36,5,light_ebrem,232,2,2,0.006759789662156694,0.017965316772460938,0.008955360660888534,-0.9450235717027885,-0.02125958637397715
36,6,no_ebrem,232,0,0,0.0,0.0,0.0,-0.2427930758882325,1.0756867846351734
36,7,hard_ebrem,232,1,1,0.32839793254618027,0.6585280895233154,0.3283979325461803,-0.16490294092142146,-0.07915557050991208
36,8,light_ebrem,232,3,3,0.06889686532161335,0.145654559135437,0.07261727687977926,-0.3237839562703115,1.2116907684731086
36,9,hard_ebrem,230,2,2,0.112739605071043,0.24010002613067627,0.11963084124660917,-11.756367067261882,1.0000436825363872
37,0,light_ebrem,232,1,1,0.02909074451598894,0.05838799476623535,0.02909074451598892,-2.8599212417747975,-0.024507623833982563
37,1,light_ebrem,231,2,2,0.008922791306778817,0.03012871742248535,0.015013248635484144,-1.4629240451672307,-1.2450400644923487
37,2,light_ebrem,232,1,1,0.04615944979048392,0.09266829490661621,0.04615944979048392,-4.7093052761437875,-2.29008105376609
37,3,no_ebrem,233,0,0,0.0,0.0,0.0,-0.12010617295358698,-0.05225513089714288
37,4,light_ebrem,233,1,1,6.123394362767479e-05,0.0001227855682373047,6.123394362766987e-05,-0.17062538179868877,0.21115284110172441
37,5,light_ebrem,233,1,1,0.0019029000139132173,0.003815174102783203,0.0019029000139132446,-0.01462595645712017,0.27982043484986596
37,6,light_ebrem,232,1,1,0.0125354230971065,0.0251615047454834,0.012535423097106535,-1.3195787062911088,0.13486233708328887
37,7,light_ebrem,233,1,1,0.07535439716719886,0.1512157917022705,0.07535439716719883,-7.713295947456836,-6.901281522934908
37,8,light_ebrem,232,2,2,0.006990809577301463,0.01681196689605713,0.0083762591531511,-0.7652448187328005,-0.21911298501112297
37,9,light_ebrem,232,1,1,0.00014302777069045912,0.0002868175506591797,0.00014302777069041817,-0.01847621013248648,0.2944948467738513
38,0,light_ebrem,232,1,1,0.010744178080034365,0.02155125141143799,0.010744178080034361,-1.0397527757365241,-0.6798181842300887
38,1,light_ebrem,233,2,2,0.06849270327647382,0.13749957084655762,0.06849448674674741,-6.748402146558843,-0.27967041889716965
38,2,no_ebrem,233,0,0,0.0,0.0,0.0,0.06063320498745628,0.5864970752101466
38,3,no_ebrem,231,0,0,0.0,0.0,0.0,-0.07986546947920346,0.07978825372002173
38,4,no_ebrem,233,0,0,0.0,0.0,0.0,0.08799054191748094,0.0970956835507058
38,5,hard_ebrem,233,1,1,0.2350703232046665,0.47148847579956055,0.23507032320466648,-23.65908849227752,-23.61498498198094
38,6,light_ebrem,232,1,1,0.041697878855329544,0.0836101770401001,0.041697878855329495,0.003981361389068122,0.05136518530442201
38,7,hard_ebrem,471,8,17,0.9157744338231352,1.9637508457526565,0.9892307331979,-85.1897825883572,-85.19155887751086
38,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.009070955157265682,0.334594679258047
38,9,no_ebrem,231,0,0,0.0,0.0,0.0,0.13821915100734922,0.3431320826129629
39,0,light_ebrem,232,1,1,0.040041437456823606,0.08035874366760254,0.04004143745682365,-3.916043276178045,0.37276357829585527
39,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.044514258022773236,0.092465084004012
39,2,no_ebrem,231,0,0,0.0,0.0,0.0,-0.025510461285983044,0.5114249155916442
39,3,hard_ebrem,233,2,2,0.12263446323215951,0.24592089653015137,0.12265303348418444,-0.14128266650730292,-0.17323054896184065
39,4,light_ebrem,232,1,1,0.0003457094793396723,0.0006940364837646484,0.0003457094793396509,0.002958531700011145,0.4732419943537317
39,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.11137177614671111,0.9748045116961679
39,6,hard_ebrem,231,1,2,0.3402821582464797,0.6825670003890991,0.34028215824647967,-34.13266187745153,-34.140344717832726
39,7,light_ebrem,232,1,1,0.0013775696011395198,0.0027632713317871094,0.00137756960113955,-0.11641329059526669,0.4568167741275875
39,8,light_ebrem,232,1,1,0.06075390069843972,0.1219778060913086,0.06075390069843967,-6.011946817713279,-5.661034839781957
39,9,light_ebrem,233,1,1,0.0008259767061744609,0.0016584396362304688,0.0008259767061744583,-0.08712370642487281,0.13949036863768566
40,0,no_ebrem,232,0,0,0.0,0.0,0.0,0.1201253350298644,0.31673600233762844
40,1,no_ebrem,233,0,0,0.0,0.0,0.0,-0.18320241166049508,0.07541208871302145
40,2,light_ebrem,232,1,1,0.0020143705783829376,0.0040433406829833984,0.00201437057838294,-0.1183248498155655,0.019520588007136144
40,3,light_ebrem,233,1,1,0.0004805446584940786,0.0009636878967285156,0.00048054465849411976,-0.06784963924053963,0.05392581000485358
40,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.099941421890475,0.3700767896423752
40,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1556168952705857,0.04749792366147411
40,6,no_ebrem,231,0,0,0.0,0.0,0.0,-0.11721953465133393,0.15281318906916555
40,7,no_ebrem,232,0,0,0.0,0.0,0.0,-0.05040570804519295,2.6533412574416237
40,8,light_ebrem,232,1,1,0.0005620064832268945,0.001127004623413086,0.0005620064832269067,-0.16228988334754166,0.03426789417871266
40,9,light_ebrem,232,2,2,0.008146180703525458,0.01856231689453125,0.009253666630218205,-0.08119033035164093,1.2940626362017205
41,0,light_ebrem,231,2,2,0.0075445616544631755,0.02366042137145996,0.011791915375380935,-1.1705286746818189,-0.9926098195114971
41,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.21849427834119592,0.016782478631425155
41,2,no_ebrem,231,0,0,0.0,0.0,0.0,0.10332886164109681,0.24954768816648049
41,3,light_ebrem,232,3,3,0.03537791796151861,0.07774317264556885,0.03875228041870615,-3.3405849437897612,0.857495591623623
41,4,no_ebrem,233,0,0,0.0,0.0,0.0,0.051190230794502765,0.28664822872252005
41,5,light_ebrem,233,1,1,0.00708820189706179,0.014225125312805176,0.00708820189706183,-0.6910160588464144,1.3927491905201437
41,6,hard_ebrem,232,1,1,0.21063648664582335,0.42251038551330566,0.21063648664582335,-20.13928214615224,0.03741713648687953
41,7,no_ebrem,232,0,0,0.0,0.0,0.0,-0.0210644492859704,0.11211889695400835
41,8,light_ebrem,233,1,1,0.00010052732881776297,0.00020170211791992188,0.0001005273288177122,-0.08716146234818514,0.048975227665234676
41,9,light_ebrem,231,1,1,0.00743588808351025,0.014921903610229492,0.007435888083510256,-0.5948382852705665,0.33379859247330623
42,0,light_ebrem,232,2,2,0.009562970477866781,0.019278287887573242,0.00961192947156575,-0.5155422193551366,-0.21288045365402072
42,1,hard_ebrem,230,2,2,0.22983749332558057,0.46154963970184326,0.2299088158899879,-23.131426548021576,-23.141316322396385
42,2,light_ebrem,233,1,1,0.0488359697159801,0.09801459312438965,0.04883596971598014,-4.941927198439919,-0.6271614511593229
42,3,light_ebrem,232,3,3,0.05838208901512473,0.11751842498779297,0.05858035851179044,-5.38895480158179,0.6151453630632557
42,4,hard_ebrem,232,2,2,0.28145331797098627,0.5645449161529541,0.28145921052166456,-0.15943694061113448,0.2508357946477073
42,5,hard_ebrem,231,1,1,0.11119180162214085,0.22297024726867676,0.11119180162214082,-10.694012677868102,0.1030943047534617
42,6,hard_ebrem,233,2,2,0.22290667189812916,0.44739651679992676,0.22306611468930104,-21.584681201398705,0.22446223524526226
42,7,light_ebrem,232,1,1,0.006092031364043712,0.01222848892211914,0.006092031364043682,-0.7283302384284518,0.7600700312300136
42,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.153662596127485,1.6420196158632596
42,9,hard_ebrem,232,2,3,0.10646854023148787,0.21373367309570312,0.10647978005703207,-10.459040266357224,-0.062084101862464415
43,0,light_ebrem,233,1,1,0.00032520499210471245,0.0006520748138427734,0.00032520499210475506,-0.22004103062980057,-0.1689277135116737
43,1,light_ebrem,233,1,1,0.019515392628409085,0.03911852836608887,0.019515392628409067,-0.8393508777879753,0.13386279037003956
43,2,light_ebrem,232,2,2,0.0038398536868284767,0.008599519729614258,0.004284580298904217,-0.3262396726019392,0.32922533162831524
43,3,light_ebrem,233,1,1,0.02080372874900219,0.04174923896789551,0.02080372874900216,-2.0296147577149637,-0.33711329040906973
43,4,light_ebrem,232,2,2,0.02520552613860234,0.05090677738189697,0.025355368542986034,-2.580568101850471,-1.7851255454514647
43,5,light_ebrem,232,1,1,0.00011061835183408436,0.0002219676971435547,0.00011061835183412416,-0.09551698599169973,0.8279512072162458
43,6,light_ebrem,233,1,1,8.431026853302301e-07,1.6689300537109375e-06,8.431026853328305e-07,-1.2758133841764092,-0.032406850050117814
43,7,no_ebrem,232,0,0,0.0,0.0,0.0,0.20398327858314136,2.440006980593079
43,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.06371074269177548,0.6019416064936789
43,9,light_ebrem,232,1,1,0.04968836017901823,0.09970271587371826,0.04968836017901823,-4.895906696552237,-0.22823801723930895
44,0,light_ebrem,232,1,1,9.60079832958006e-05,0.00019240379333496094,9.600798329578719e-05,-0.1863303021903027,-0.11671580885619268
44,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.024286619765271935,1.7458161965622108
44,2,light_ebrem,232,3,3,0.0170990024290847,0.05479323863983154,0.02731106722588028,-2.3234783836019894,-0.06708683703660004
44,3,light_ebrem,232,2,2,0.01234099739367506,0.027356743812561035,0.01364096977083673,-0.046235576680184784,0.14658578338323894
44,4,no_ebrem,233,0,0,0.0,0.0,0.0,0.06793783568923673,0.7357411765718886
44,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.0708684116909036,0.23246714350830763
44,6,no_ebrem,232,0,0,0.0,0.0,0.0,-0.05015452923546512,0.19239584680215688
44,7,light_ebrem,232,1,1,0.02096826918743401,0.042040467262268066,0.020968269187433997,-0.42996638092212197,-0.08747163152360951
44,8,hard_ebrem,50,4,4,0.925798167691213,1.9720576470717788,0.986736865742421,-8.306317866584816,-7.81448774441623
44,9,light_ebrem,232,1,1,0.04481185069223433,0.08986783027648926,0.04481185069223437,-2.0455424622895335,0.5421908725183312
45,0,light_ebrem,233,2,2,0.041348869975275204,0.11776649951934814,0.058706372616025404,-2.259720580594238,-0.056011964486490505
45,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1927080117574944,0.9267807204740295
45,2,no_ebrem,232,0,0,0.0,0.0,0.0,-0.0900314686957183,0.2067391812304589
45,3,light_ebrem,233,1,1,0.03545478511734821,0.07115066051483154,0.03545478511734823,-3.255943715200047,-2.653803512870657
45,4,light_ebrem,232,1,1,0.030652468415194124,0.061406731605529785,0.03065246841519409,-0.22432657292204972,-0.01605608529586692
45,5,hard_ebrem,232,2,2,0.26569918278031407,0.5359176397323608,0.2669455056300285,-26.670707552198028,-26.59276769635742
45,6,no_ebrem,231,0,0,0.0,0.0,0.0,-0.15470801622294555,0.3052386377062547
45,7,light_ebrem,232,1,1,0.0003744245687138575,0.000751495361328125,0.0003744245687138381,-0.12195947469388338,0.21145942368626658
45,8,no_ebrem,231,0,0,0.0,0.0,0.0,0.0815193757390614,0.24226855698427033
45,9,no_ebrem,233,0,0,0.0,0.0,0.0,-1.2353928982358646,-0.7040887803052496
46,0,hard_ebrem,233,2,2,0.5223618946661225,1.1597892045974731,0.578538212126934,-11.53073857469018,0.5022911116198124
46,1,no_ebrem,233,0,0,0.0,0.0,0.0,0.12492721686862797,0.44894036894719996
46,2,light_ebrem,232,2,2,0.005925895105940136,0.015669941902160645,0.007818733952153711,-0.28646841599896755,-0.3372428625279262
46,3,light_ebrem,232,1,1,2.6158755585191575e-05,5.245208740234375e-05,2.6158755585203863e-05,-0.006167299167657736,0.12038488443493144
46,4,no_ebrem,231,0,0,0.0,0.0,0.0,-0.2570530977829302,0.029358119234596334
46,5,no_ebrem,231,0,0,0.0,0.0,0.0,0.1618381610450513,0.391763239734012
46,6,no_ebrem,233,0,0,0.0,0.0,0.0,-0.07059692355961551,0.15840393621456972
46,7,light_ebrem,233,4,4,0.06658911548558555,0.15876567363739014,0.07927258925443947,-6.3560800430421525,1.1472666442719683
46,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.07701339654540586,0.5976386847831364
46,9,no_ebrem,232,0,0,0.0,0.0,0.0,-0.25021888164322353,-0.12010617295358698
47,0,no_ebrem,231,0,0,0.0,0.0,0.0,-0.10634955390832738,-0.005209380896476
47,1,hard_ebrem,232,1,1,0.1659755048806637,0.3327782154083252,0.1659755048806637,-0.06473371280110661,0.17842795682344845
47,2,light_ebrem,232,1,1,0.005507043398130093,0.011050939559936523,0.005507043398130129,-0.5845518486456511,6.340089681122153
47,3,light_ebrem,231,2,2,0.008734402124015165,0.019215703010559082,0.009682415311449089,-2.180285563885098,-2.1600023088752667
47,4,light_ebrem,232,2,2,0.0639719676208959,0.12879061698913574,0.06445399530990059,-6.676718477541192,3.4784468508603514
47,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.2001938483217255,0.6278074310880962
47,6,hard_ebrem,233,1,2,0.12025609258759451,0.2411435842514038,0.12025609258759451,-0.13690606661192606,0.3552303112582167
47,7,light_ebrem,232,1,1,0.0056947051654321484,0.01141977310180664,0.0056947051654321346,-0.10164043214233598,-0.0888738306386785
47,8,light_ebrem,232,2,2,0.016610850564607288,0.03509652614593506,0.017491561772496667,-1.710676021118226,-1.0715266729230843
47,9,light_ebrem,232,3,3,0.004436572384420985,0.010593295097351074,0.0052823903268738315,-0.2761750049563839,-0.09186548796399203
48,0,no_ebrem,232,0,0,0.0,0.0,0.0,-0.03663634947685376,0.6873592403504932
48,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.30433832485673357,0.009555503523418205
48,2,hard_ebrem,232,1,1,0.12569490753773757,0.2519749402999878,0.1256949075377376,-10.102428387313793,0.4458761415177965
48,3,hard_ebrem,841,7,40,0.9335674105416536,1.9600552655756474,0.98285491937746,-62.37499658367684,-2.443747472324183
48,4,light_ebrem,232,1,1,0.0009393834058337016,0.0018858909606933594,0.0009393834058336603,-0.11001835616341125,0.03292808240704077
48,5,light_ebrem,231,2,2,0.043126768038426105,0.08876395225524902,0.044336352255904043,-4.404253578891253,-0.3144309760320398
48,6,no_ebrem,232,0,0,0.0,0.0,0.0,-0.06569049096887779,0.0823622658160665
48,7,hard_ebrem,42,10,15,0.9292137478583985,1.9275281131267548,0.9702863927008695,11.621125745652197,10.455860114811866
48,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.19767907134163024,0.4301519323207422
48,9,hard_ebrem,232,2,2,0.3544154063263151,0.7150239944458008,0.3563418050233468,-35.80120234290706,-35.766896138487056
49,0,no_ebrem,231,0,0,0.0,0.0,0.0,0.21104338942582,0.239634279411217
49,1,hard_ebrem,231,2,2,0.16403458209824423,0.33190906047821045,0.1655009874365888,0.06581724437894229,0.2281936058932323
49,2,hard_ebrem,232,1,1,0.18257008021149584,0.3663759231567383,0.1825700802114958,-18.456028704393248,-18.21161619793927
49,3,no_ebrem,232,0,0,0.0,0.0,0.0,-0.20373327148377407,-0.057647812360862125
49,4,no_ebrem,233,0,0,0.0,0.0,0.0,-0.018942103069849923,0.14143233069430763
49,5,no_ebrem,233,0,0,0.0,0.0,0.0,0.01662059564204809,0.2355758116165626
49,6,no_ebrem,232,0,0,0.0,0.0,0.0,0.0689295847240299,0.3724309825791352
49,7,light_ebrem,232,1,1,0.00011884891498071558,0.0002384185791015625,0.00011884891498070704,0.06111280197482504,1.1208032856900565
49,8,light_ebrem,232,1,1,0.040814406400583515,0.08186113834381104,0.040814406400583536,-0.22302583452406285,-0.14041871313196574
49,9,no_ebrem,232,0,0,0.0,0.0,0.0,0.06347196759803553,0.2865386210757636
50,0,no_ebrem,232,0,0,0.0,0.0,0.0,-0.07555458145725526,0.0779664259362636
50,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.05264311301993832,0.6197392543743919
50,2,no_ebrem,233,0,0,0.0,0.0,0.0,-0.02508242506903857,0.18627607496459475
50,3,no_ebrem,233,0,0,0.0,0.0,0.0,-0.06987941211149368,0.12974253926573287
50,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.05144137897333453,0.00796282807824232
50,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1315090229242866,0.8667215262236443
50,6,hard_ebrem,232,1,1,0.5488453397094681,1.101051688194275,0.5488453397094681,-54.96932576620389,-54.97321598186232
50,7,light_ebrem,233,1,1,0.0014682075274355375,0.0029435157775878906,0.0014682075274354833,0.07687076785795176,0.17032125843030693
50,8,light_ebrem,233,1,1,0.06959129771607094,0.13969194889068604,0.06959129771607098,-6.885704224261724,-6.6938031396811635
50,9,no_ebrem,232,0,0,0.0,0.0,0.0,0.20162503812072174,0.8287946995084337
51,0,no_ebrem,232,0,0,0.0,0.0,0.0,0.14057441542268048,0.26909296940796074
51,1,light_ebrem,233,2,2,0.00044054296742618174,0.0009069442749023438,0.0004517311895808618,-0.3348574351516625,-0.13427318436719354
51,2,no_ebrem,232,0,0,0.0,0.0,0.0,0.17582951317874868,0.4842419729780123
51,3,hard_ebrem,232,1,1,0.10037520966445607,0.20140182971954346,0.10037520966445612,-9.448402667185995,0.4871505773625554
51,4,light_ebrem,233,1,1,0.003737818129266972,0.007504701614379883,0.00373781812926699,0.011803197721815973,0.9483599102528868
51,5,no_ebrem,233,0,0,0.0,0.0,0.0,-1.9291280921533671,0.42416522832914916
51,6,no_ebrem,232,0,0,0.0,0.0,0.0,-0.10910763990431088,0.05678363356767034
51,7,no_ebrem,233,0,0,0.0,0.0,0.0,-0.018529001163794266,0.16613096192211452
51,8,light_ebrem,232,1,1,0.013605875171089578,0.027215003967285156,0.013605875171089576,-1.7502577559707098,-0.9660222678127861
51,9,no_ebrem,231,0,0,0.0,0.0,0.0,0.02435168148386564,0.32363397106218195
52,0,hard_ebrem,452,15,22,0.5813169447312692,0.4268314838409424,0.8127984515909918,-73.7635909371981,-72.52999696315742
52,1,hard_ebrem,1198,33,34,0.7904351838749071,1.8307668552733958,0.9472321198509546,-86.7439190536599,-86.76676131099363
52,2,light_ebrem,232,2,2,0.016211030009501564,0.036162376403808594,0.018034061020106518,-0.20060002438748317,0.7322729912666818
52,3,no_ebrem,231,0,0,0.0,0.0,0.0,-0.0071585867726045235,0.10608467527499155
52,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.09888940785055474,-0.022152494199568815
52,5,light_ebrem,232,1,1,0.00030564903080866206,0.0006134510040283203,0.00030564903080865236,-0.1827186997469446,0.0645284432112536
52,6,no_ebrem,232,0,0,0.0,0.0,0.0,-0.038809689655265794,0.2057262557486229
52,7,no_ebrem,232,0,0,0.0,0.0,0.0,-0.02453350376306175,0.38593766845513894
52,8,hard_ebrem,233,2,2,0.12484861762983011,0.35605335235595703,0.1774249612398725,-17.421616552520668,-3.7013092829015326
52,9,no_ebrem,232,0,0,0.0,0.0,0.0,0.05966106303653775,-0.0854167248530185
53,0,hard_ebrem,232,2,2,0.22955751012808445,0.5690995454788208,0.2837204740755285,-6.762286740922817,2.4335826743930107
53,1,no_ebrem,233,0,0,0.0,0.0,0.0,0.00692152327391597,2.228615621667793
53,2,light_ebrem,232,1,1,1.4137392166744244e-05,2.8371810913085938e-05,1.413739216671317e-05,-0.08593470598836983,-0.08850653003289409
53,3,no_ebrem,233,0,0,0.0,0.0,0.0,-0.0766727335677938,0.42353961326623185
53,4,light_ebrem,232,1,1,0.014087814724362876,0.02826821804046631,0.014087814724362824,-1.6518634339317593,2.019393809387898
53,5,light_ebrem,232,1,1,0.009544303312879117,0.019139885902404785,0.009544303312879143,0.14042511417243425,1.9078584019078582
53,6,no_ebrem,233,0,0,0.0,0.0,0.0,0.011361891946019418,0.09881987707152577
53,7,no_ebrem,232,0,0,0.0,0.0,0.0,-0.0201262280767661,0.4343839683288318
53,8,light_ebrem,231,2,2,0.0006464312931641909,0.0017044544219970703,0.0008491158390094844,0.13205951035994837,0.43490633232695375
53,9,no_ebrem,232,0,0,0.0,0.0,0.0,-0.14857070009922105,0.2294096316716495
