file_index,event_id,n_comps,n_hits,n_hits_total,charge,gsf_p_header,gsf_chi2_header,gsf_ndf_header,truth_pt,lcio_pt,gsf_pt,truth_eta,lcio_eta,gsf_eta,truth_phi,lcio_phi,gsf_phi,lcio_d0,gsf_d0,lcio_z0,gsf_z0,truth_p,lcio_p,gsf_p,lcio_chi2,lcio_ndf,gsf_chi2,gsf_ndf,splits,reductions,peak_comps,final_comps,best_weight,mean_weight,weight_ratio,max_tX0,total_tX0,entry_index,primary_tracker_ebrem_count,tracker_cumulative_frac_loss,max_tracker_single_frac_loss,tracker_sum_loss_GeV
3,73,25,233,233,-1,1.65,0.0,458.0,2.0004,1.3577,1.3579,0.0874,0.0875,0.6396,2.861,2.8646,2.1258,0.0017,26.5122,0.0048,-19.4238,2.008,1.363,1.645,520.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0205,73,2,0.07362518021535913,0.044970148755124395,0.10478782653808594
3,77,25,233,233,-1,2.0,0.0,458.0,2.0004,1.9961,1.996,0.0874,0.0865,0.0393,-0.9484,-0.9429,-0.5118,0.0019,-9.3586,-0.0076,1.1056,2.008,2.004,1.998,424.6,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,77,1,0.00238064994417031,0.00238064994417031,0.004776716232299805
3,78,25,233,233,-1,2.0,0.0,458.0,2.0004,2.0004,2.0003,0.0874,0.0867,-0.0008,0.9448,0.9494,0.7606,0.0022,5.0019,-0.0016,2.4024,2.008,2.008,2.0,456.3,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,78,1,8.796908623653898e-05,8.796908623653898e-05,0.00017642974853515625
3,80,25,234,234,-1,5.33,0.0,460.0,2.0004,1.9932,1.9954,0.0874,0.0871,1.6391,-1.0793,-1.0746,-1.4523,-0.0012,8.0648,-0.0011,-49.7315,2.008,2.001,5.332,581.9,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0205,80,1,0.0748559300188717,0.0748559300188717,0.15010249614715576
3,83,25,234,234,-1,3.0,0.0,460.0,2.0004,1.9957,1.9965,0.0874,0.0868,0.9628,-1.84,-1.8347,-3.0466,0.0076,44.5535,-0.0063,-29.7936,2.008,2.003,2.996,469.8,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,83,2,0.0037291720074486,0.002179768540653826,0.007482171058654785
3,87,25,233,233,-1,2.0,0.0,458.0,2.0004,2.0,2.0,0.0874,0.0879,-0.0064,1.4667,1.4709,0.0827,-0.0052,46.6783,-0.0,3.5511,2.008,2.008,2.0,456.7,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,87,1,0.0008162880644881909,0.0008162880644881909,0.0016355514526367188
3,89,25,233,233,-1,2.0,0.0,458.0,2.0004,1.9983,1.9982,0.0874,0.0875,0.0294,-0.4553,-0.4504,-1.0723,0.003,9.6093,0.0042,1.0542,2.008,2.006,1.999,459.0,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,89,1,0.00010940427767158756,0.00010940427767158756,0.00021958351135253906
3,95,25,233,233,-1,2.1,0.0,458.0,2.0004,2.0021,2.0023,0.0874,0.0874,0.3048,-0.0824,-0.077,0.0394,0.0011,-4.6447,0.0,-8.4551,2.008,2.01,2.096,488.5,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,95,1,0.0019290646010700074,0.0019290646010700074,0.003867626190185547
3,96,25,235,235,-1,1.97,0.0,462.0,2.0004,1.9401,1.9402,0.0874,0.0878,0.1812,3.0711,3.0757,3.0805,0.0025,-0.3747,0.0017,-3.5976,2.008,1.948,1.972,480.8,464,0.0,462,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0233,96,1,0.0008975799448545096,0.0008975799448545096,0.0017442703247070312
3,98,25,234,234,-1,2.03,0.0,460.0,2.0004,1.9905,1.9901,0.0874,0.0869,-0.1946,2.3004,2.3061,1.777,0.0012,8.3018,0.0044,4.2561,2.008,1.998,2.028,536.3,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,98,2,0.005231827898677599,0.0031092508978775024,0.010495543479919434
3,99,25,233,233,-1,2.25,0.0,458.0,2.0004,2.0002,2.0006,0.0874,0.0874,0.493,1.683,1.687,2.2667,0.0016,-22.21,-0.0032,-15.2641,2.008,2.008,2.249,446.6,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,99,1,0.00038722414889202916,0.00038722414889202916,0.0007760524749755859
4,2,25,233,233,-1,2.46,0.0,458.0,2.0004,2.0006,2.0012,0.0874,0.0855,0.668,2.3502,2.3542,1.2955,-0.0048,14.4351,-0.0026,-4.4148,2.008,2.008,2.464,464.8,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,2,1,0.004463381190054294,0.004463381190054294,0.008949637413024902
4,4,25,233,233,-1,2.59,0.0,458.0,2.0004,1.9688,1.968,0.0874,0.0883,-0.7782,-0.8646,-0.8591,-1.8887,0.0001,19.7573,-0.0025,13.9485,2.008,1.976,2.595,491.7,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,4,2,0.03099012332818807,0.029078949429973466,0.061191439628601074
4,5,25,233,233,-1,2.09,0.0,458.0,2.0004,1.9894,1.989,0.0874,0.0873,-0.3214,-1.972,-1.9673,-1.95,0.0013,-0.8475,-0.0003,16.116,2.008,1.997,2.093,543.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,5,1,0.006743760400718779,0.006743760400718779,0.013527512550354004
4,8,25,233,233,-1,2.02,0.0,458.0,2.0004,2.0011,2.0012,0.0874,0.088,0.1357,-1.5051,-1.4999,2.9665,-0.002,57.993,-0.0018,0.8984,2.008,2.009,2.02,456.6,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,8,1,0.0025204962055166424,0.0025204962055166424,0.005051851272583008
4,10,25,233,233,-1,2.0,0.0,458.0,2.0004,1.9729,1.973,0.0874,0.0868,0.1585,-2.9844,-2.9786,2.1441,0.0015,40.5215,0.007,-1.1657,2.008,1.98,1.998,456.1,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,10,1,0.014649687886458151,0.014649687886458151,0.02939283847808838
4,11,25,234,234,-1,2.01,0.0,460.0,2.0004,2.0053,2.0052,0.0874,0.0873,0.0315,-0.9519,-0.9473,-1.5993,-0.0012,13.5288,-0.0067,1.3373,2.008,2.013,2.006,449.5,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,11,1,2.3413787226478355e-05,2.3413787226478355e-05,4.696846008300781e-05
4,13,5,232,232,-1,61.37,258.6,456.0,2.0004,1.9988,1.9985,0.0874,0.0869,-4.1175,-0.4338,-0.4292,-1.6877,0.0028,15.7644,-0.0018,158.341,2.008,2.006,61.375,414.9,458,258.6,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0195,13,1,3.4824375208519776e-05,3.4824375208519776e-05,6.985664367675781e-05
4,16,25,233,233,-1,2.42,0.0,458.0,2.0004,1.8998,1.9004,0.0874,0.0874,0.7232,0.1596,0.1633,-0.3205,0.0003,18.1203,-0.0013,-25.3687,2.008,1.907,2.419,619.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,16,2,0.05563756687876975,0.05155777948536455,0.11161744594573975
4,24,25,233,233,-1,2.2,0.0,458.0,2.0004,1.9076,1.9081,0.0874,0.0871,0.5441,-1.1209,-1.1167,-3.0237,-0.0006,26.0137,0.0078,1.9307,2.008,1.915,2.198,522.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,24,2,0.04858592866679068,0.048289373952547954,0.09751951694488525
4,26,25,233,233,-1,2.01,0.0,458.0,2.0004,1.9961,1.9961,0.0874,0.0872,0.1048,-0.9231,-0.9184,-2.0717,0.0042,21.4039,0.005,0.6516,2.008,2.004,2.007,505.0,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,26,2,0.0009096735887693663,0.0009091981416436967,0.0018258094787597656
4,33,25,233,233,-1,1.99,0.0,458.0,2.0004,1.9795,1.9796,0.0874,0.0877,0.1086,-1.4778,-1.473,-0.8231,0.0037,-24.8835,-0.002,-0.477,2.008,1.987,1.991,463.9,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,33,1,0.01001618165857665,0.01001618165857665,0.0200955867767334
4,34,5,232,232,-1,68.96,359.6,456.0,2.0004,1.9917,1.993,0.0874,0.0873,4.2369,1.5302,1.5346,-1.6007,-0.0002,-1097.2454,-0.0013,-240392.4844,2.008,1.999,68.964,524.0,458,359.6,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0195,34,1,0.0003648083162978155,0.0003648083162978155,0.0007314682006835938
4,39,25,233,233,-1,2.98,0.0,458.0,2.0004,1.9252,1.9261,0.0874,0.0877,1.0015,2.9539,2.9582,-2.6619,-0.0017,-25.5524,-0.0018,-39.0524,2.008,1.933,2.975,478.1,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,39,1,0.039919795367749034,0.039919795367749034,0.08014750480651855
4,42,5,233,233,-1,20.96,316.4,458.0,2.0004,2.0009,2.001,0.0874,0.0871,-3.04,-1.6055,-1.601,-1.3534,-0.001,-1206.9003,-0.002,588.9055,2.008,2.008,20.964,483.7,460,316.4,458,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0199,42,1,0.000425276979912792,0.000425276979912792,0.0008528232574462891
4,44,25,234,234,-1,3.33,0.0,460.0,2.0004,1.9865,1.9876,0.0874,0.0876,1.1035,-2.1122,-2.1064,-2.5175,0.0005,10.8789,0.0046,-32.336,2.008,1.994,3.326,720.4,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0205,44,2,0.016979871679674075,0.01680377569018432,0.03406047821044922
4,45,25,233,233,-1,1.21,0.0,458.0,2.0004,1.0368,1.0368,0.0874,0.0875,0.5698,-2.2915,-2.2929,2.3038,0.0279,34.4654,-0.0025,-2.8546,2.008,1.041,1.21,712.4,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,45,1,0.0075086055524095086,0.0075086055524095086,0.0077784061431884766
4,46,25,233,233,-1,2.01,0.0,458.0,2.0004,1.997,1.9969,0.0874,0.0872,-0.0924,1.463,1.4681,-0.4691,0.0029,58.0033,0.0014,4.8772,2.008,2.005,2.005,449.6,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,46,1,0.00011808513712441293,0.00011808513712441293,0.00023674964904785156
4,48,25,233,233,-1,2.15,0.0,458.0,2.0004,1.9996,1.9991,0.0874,0.0868,-0.3852,-1.7227,-1.7175,-2.7131,-0.001,36.1771,0.005,15.813,2.008,2.007,2.149,427.6,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,48,1,1.3191564814274415e-05,1.3191564814274415e-05,2.6464462280273438e-05
4,51,25,233,233,-1,2.0,0.0,458.0,2.0004,2.0031,2.003,0.0874,0.0869,0.0101,2.397,2.4017,2.3898,-0.0017,0.1193,0.0003,1.281,2.008,2.011,2.003,509.7,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,51,2,0.003227905597767866,0.0029018557060455086,0.006472110748291016
4,54,25,234,234,-1,2.05,0.0,460.0,2.0004,2.0011,2.0013,0.0874,0.0881,0.2222,2.0985,2.1035,2.6106,-0.0056,-10.8844,0.0002,-2.5373,2.008,2.009,2.051,438.2,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0205,54,1,0.014763420164299657,0.014763420164299657,0.029605984687805176
4,60,25,233,233,-1,2.71,0.0,458.0,2.0004,1.9925,1.9932,0.0874,0.0873,0.8218,2.5133,2.5208,1.7665,-0.0043,11.2836,0.0001,-9.664,2.008,2.0,2.705,472.8,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,60,1,0.008332573033129176,0.008332573033129176,0.016701221466064453
4,62,25,233,233,-1,2.33,0.0,458.0,2.0004,2.0002,1.9996,0.0874,0.0876,-0.5692,-1.4185,-1.4143,-2.604,0.0038,41.4659,-0.0037,20.2494,2.008,2.008,2.332,538.3,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,62,1,0.08772019625713179,0.08772019625713179,0.1758960485458374
4,63,25,235,235,-1,2.31,0.0,462.0,2.0004,2.0009,2.0003,0.0874,0.0863,-0.551,0.5002,0.5054,-0.0622,-0.0003,20.7529,-0.0024,23.5915,2.008,2.008,2.312,501.0,464,0.0,462,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0221,63,2,0.02186911072990705,0.012923967158148142,0.043845534324645996
4,65,5,232,232,-1,56.09,269.6,456.0,2.0004,1.9997,1.9999,0.0874,0.0869,4.0267,-2.9455,-2.9396,0.6185,0.0036,361.6103,0.0036,32.2326,2.008,2.007,56.09,406.7,458,269.6,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0195,65,1,0.005870270221411955,0.005870270221411955,0.011767983436584473
4,66,25,233,233,-1,2.22,0.0,458.0,2.0004,2.0006,2.0001,0.0874,0.0877,-0.4633,-1.432,-1.4271,-1.7891,-0.0023,13.7039,-0.0033,21.4378,2.008,2.008,2.219,446.7,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,66,1,7.509303324682026e-05,7.509303324682026e-05,0.00015044212341308594
4,69,25,233,233,-1,2.11,0.0,458.0,2.0004,1.8167,1.8171,0.0874,0.0876,0.5625,-0.9172,-0.9142,-2.9805,0.0147,25.8022,-0.0029,3.3614,2.008,1.824,2.112,750.4,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,69,2,0.09513999708679777,0.09491756890173153,0.19092631340026855
4,72,25,233,233,-1,2.4,0.0,458.0,2.0004,1.9525,1.953,0.0874,0.0872,0.664,2.5674,2.5725,2.6361,0.0033,-1.1338,0.0094,-10.3576,2.008,1.96,2.4,487.1,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,72,1,0.025155729538500093,0.025155729538500093,0.05046439170837402
4,73,25,233,233,-1,2.1,0.0,458.0,2.0004,1.9993,1.9989,0.0874,0.0876,-0.3155,-0.0609,-0.0559,-2.0229,0.0054,57.5233,0.0038,8.2242,2.008,2.007,2.099,452.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,73,1,0.001165287275880722,0.001165287275880722,0.0023374557495117188
4,75,25,233,233,-1,2.03,0.0,458.0,2.0004,2.0026,2.0027,0.0874,0.0872,0.1509,2.7291,2.7342,1.8049,-0.0016,13.2552,-0.0034,-0.0705,2.008,2.01,2.026,440.9,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,75,1,0.02252229710028042,0.02252229710028042,0.04517364501953125
4,78,25,233,233,-1,2.24,0.0,458.0,2.0004,1.9919,1.9922,0.0874,0.0884,0.4925,0.2573,0.264,-0.0187,0.0037,11.1784,0.0021,-16.8729,2.008,2.0,2.239,448.3,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,78,1,0.005462723637619238,0.005462723637619238,0.010961651802062988
4,79,25,233,233,-1,1.86,0.0,458.0,2.0004,1.8566,1.8565,0.0874,0.0868,0.0367,2.5597,2.5648,1.188,0.0028,16.2651,0.0026,1.3327,2.008,1.864,1.858,452.9,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,79,2,0.07265671003425134,0.06537015683437297,0.14586997032165527
4,80,25,233,233,-1,2.02,0.0,458.0,2.0004,1.9824,1.9825,0.0874,0.0882,0.19,-1.4044,-1.3994,-2.1672,0.0018,28.1137,-0.0121,-3.0511,2.008,1.99,2.018,532.1,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,80,1,0.009821517966081328,0.009821517966081328,0.01971590518951416
4,83,25,234,234,-1,2.6,0.0,460.0,2.0004,2.0008,2.0015,0.0874,0.0873,0.7544,0.2162,0.2214,-0.4568,0.0052,24.6809,-0.0023,-24.9623,2.008,2.008,2.599,451.2,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,83,1,0.0002493610420156722,0.0002493610420156722,0.0005006790161132812
4,84,5,232,232,-1,6.63,324.1,456.0,2.0004,1.7353,1.735,0.0874,0.0866,2.0157,0.7485,0.751,0.0066,0.0269,-904.9398,0.0003,-160.9596,2.008,1.742,6.627,703.3,458,324.1,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0195,84,1,0.043067425013373906,0.043067425013373906,0.08645069599151611
4,85,25,233,233,-1,1.95,0.0,458.0,2.0004,1.8565,1.8566,0.0874,0.0871,0.3198,2.4556,2.4602,3.0539,0.0063,-9.3315,-0.001,-3.0161,2.008,1.864,1.952,549.5,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,85,1,0.07309415181457624,0.07309415181457624,0.14671921730041504
4,87,25,233,233,-1,2.19,0.0,458.0,2.0004,1.9827,1.983,0.0874,0.0878,0.4501,-0.3852,-0.3809,-1.8676,0.0031,16.5216,0.003,0.7983,2.008,1.99,2.187,446.1,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,87,1,0.00850548836184195,0.00850548836184195,0.017076849937438965
4,95,25,233,233,-1,3.35,0.0,458.0,2.0004,1.8962,1.8973,0.0874,0.0879,1.17,0.5517,0.5569,0.1935,0.0056,14.2376,-0.0025,-53.3665,2.008,1.903,3.351,696.0,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,95,1,0.057169798946998696,0.057169798946998696,0.11472773551940918
4,96,25,233,233,-1,1.86,0.0,458.0,2.0004,1.8597,1.8596,0.0874,0.0871,0.0497,-0.7298,-0.7256,-2.0675,0.0102,16.1452,0.0074,1.2642,2.008,1.867,1.862,852.4,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,96,1,0.0028462677510152634,0.0028462677510152634,0.005301833152770996
4,98,25,233,233,-1,2.01,0.0,458.0,2.0004,1.9993,1.9993,0.0874,0.087,0.1128,0.3803,0.3849,-2.3435,-0.0016,67.7053,-0.0,2.5731,2.008,2.007,2.012,537.8,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,98,1,1.6656686535276854e-05,1.6656686535276854e-05,3.337860107421875e-05
4,99,25,233,233,-1,2.01,0.0,458.0,2.0004,1.998,1.998,0.0874,0.0882,0.1067,-0.0604,-0.0557,0.5269,0.0012,-21.7312,-0.0002,-0.4405,2.008,2.006,2.009,423.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,99,1,0.0027821522933620946,0.0027821522933620946,0.005580902099609375
5,0,25,233,233,-1,1.96,0.0,458.0,2.0004,1.9284,1.9285,0.0874,0.0874,0.185,-2.8428,-2.8379,-2.5779,-0.0007,-10.5544,0.001,-3.8683,2.008,1.936,1.962,529.7,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,0,2,0.005145021265257843,0.004492082561969202,0.010328531265258789
5,1,5,232,232,-1,10.86,233.0,456.0,2.0004,2.0012,2.001,0.0874,0.0866,2.3757,0.8562,0.8615,-2.6232,-0.0042,300.179,-0.0062,18.6044,2.008,2.009,10.857,428.3,458,233.0,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0185,1,1,0.041340116093389945,0.041340116093389945,0.082863450050354
5,4,25,233,233,-1,2.11,0.0,458.0,2.0004,1.9548,1.9543,0.0874,0.0871,-0.3917,0.5408,0.5446,-0.51,0.0087,39.4763,0.0,16.3574,2.008,1.962,2.106,479.6,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,4,1,0.02415224185920528,0.02415224185920528,0.04847252368927002
5,5,5,232,232,-1,82.07,392.2,456.0,2.0004,1.9898,1.9891,0.0874,0.0871,4.4129,3.1401,-3.1359,-2.0506,-0.0019,-779.4312,-0.0029,-1449.8331,2.008,1.997,82.072,658.5,458,392.2,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0195,5,1,0.0038538577981410693,0.0038538577981410693,0.007718443870544434
5,6,25,233,233,-1,1.99,0.0,458.0,2.0004,1.9592,1.959,0.0874,0.0875,-0.1712,-2.1572,-2.1525,-1.8545,-0.0012,-8.1733,-0.0028,6.9624,2.008,1.967,1.988,483.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,6,4,0.024131876823190512,0.02086112316700095,0.04836893081665039
5,7,25,233,233,-1,2.04,0.0,458.0,2.0004,2.0002,2.0003,0.0874,0.0878,0.208,0.2058,0.2104,-0.1834,-0.0017,14.6066,0.0044,-4.3565,2.008,2.008,2.044,454.3,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,7,1,1.2959195417105995e-05,1.2959195417105995e-05,2.5987625122070312e-05
5,8,25,233,233,-1,2.0,0.0,458.0,2.0004,1.9847,1.9845,0.0874,0.0877,-0.1332,-0.7656,-0.7614,-2.6826,0.0003,15.5699,0.0015,0.6962,2.008,1.992,2.002,417.7,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,8,1,0.008502858641876054,0.008502858641876054,0.017063140869140625
5,14,5,232,232,-1,10.16,462.4,456.0,2.0004,1.957,1.9508,0.0874,0.0876,-2.3337,2.2292,2.2342,2.3224,0.0092,4441.3726,0.0008,146.0956,2.008,1.964,10.156,688.0,458,462.4,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0195,14,1,0.031141486127998608,0.031141486127998608,0.06244981288909912
5,16,25,233,233,-1,2.16,0.0,458.0,2.0004,2.0003,2.0006,0.0874,0.0878,0.3937,-0.4505,-0.4456,-0.9169,-0.0023,7.4604,0.0021,-4.5153,2.008,2.008,2.158,426.3,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,16,1,0.0013389250161605082,0.0013389250161605082,0.0026874542236328125
5,21,5,38,38,-1,4.76,0.0,68.0,2.0004,1.9694,1.9713,0.0874,0.0876,1.5287,-2.6936,-2.6886,-0.1522,-0.0023,-63.965,-0.0006,-13.3715,2.008,1.977,4.76,87.9,70,0.0,68,1,0,5,5,0.5598,0.2,2.8,0.0032,0.0118,21,2,0.05854259054409028,0.05688907864945936,0.11743569374084473
5,23,5,233,233,-1,27.65,355.6,458.0,2.0004,1.9728,1.9725,0.0874,0.0876,-3.3322,-1.5639,-1.557,-0.3675,0.001,201.646,0.0028,380.7804,2.008,1.98,27.65,485.7,460,355.6,458,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0199,23,1,0.013758775630660747,0.013758775630660747,0.02762162685394287
5,24,25,233,233,-1,2.16,0.0,458.0,2.0004,1.9907,1.9903,0.0874,0.0874,-0.4076,-0.2446,-0.2395,-2.0771,-0.0033,59.812,-0.0031,11.7523,2.008,1.998,2.158,484.4,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,24,1,0.002831410137495771,0.002831410137495771,0.0056841373443603516
5,25,25,233,233,-1,1.96,0.0,458.0,2.0004,1.8531,1.8533,0.0874,0.0877,0.3419,-1.8794,-1.8742,-2.0363,0.0035,5.9094,0.0074,-9.8124,2.008,1.86,1.963,446.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,25,3,0.07299408961713394,0.054131205690602036,0.14655792713165283
5,30,25,233,233,-1,1.98,0.0,458.0,2.0004,1.9354,1.9355,0.0874,0.0873,0.2216,2.9434,2.947,2.4471,0.0081,19.3369,0.0013,-4.9167,2.008,1.943,1.983,405.4,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,30,2,0.03202794001354692,0.031914226247152344,0.06426990032196045
5,35,25,233,233,-1,1.92,0.0,458.0,2.0004,1.877,1.8771,0.0874,0.0869,0.2106,-1.5192,-1.5153,-3.1183,0.0058,53.8722,0.0071,-1.3291,2.008,1.884,1.919,458.5,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,35,1,0.0625661793522796,0.0625661793522796,0.12560510635375977
5,37,5,232,232,-1,54.03,247.7,456.0,2.0004,2.0015,2.0016,0.0874,0.0875,-3.9884,-2.0821,-2.0768,-2.4972,-0.0018,346.971,-0.0028,645.6815,2.008,2.009,54.029,441.3,458,247.7,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0185,37,2,0.07365715912766935,0.07338570785182397,0.14767003059387207
5,38,25,233,233,-1,2.31,0.0,458.0,2.0004,1.9209,1.9213,0.0874,0.0873,0.6222,2.2576,2.2625,-0.2652,0.0084,23.2771,-0.0036,7.2528,2.008,1.928,2.305,620.1,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,38,2,0.0015872723154571888,0.00107522871955823,0.003094315528869629
5,39,25,234,234,-1,2.5,0.0,460.0,2.0004,1.9883,1.9888,0.0874,0.087,0.7014,-0.3478,-0.3434,-1.1992,0.0075,12.487,0.0066,-6.8241,2.008,1.996,2.498,476.7,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,39,1,0.004144308582238687,0.004144308582238687,0.008320331573486328
5,41,25,233,233,-1,2.25,0.0,458.0,2.0004,1.9947,1.9942,0.0874,0.0875,-0.4968,1.4629,1.4672,0.6794,-0.0077,28.9231,0.0047,20.7446,2.008,2.002,2.245,488.7,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,41,1,0.0014391004885530023,0.0014391004885530023,0.0028886795043945312
5,42,5,225,225,-1,0.82,0.0,442.0,2.0004,0.822,0.8217,0.0874,0.0834,0.064,0.0521,0.4189,-1.0513,0.0004,593.342,0.0149,43.8122,2.008,0.825,0.823,487.8,444,0.0,442,1,0,5,5,0.5598,0.2,2.8,0.0032,0.0127,42,1,0.00024197681607540655,0.00024197681607540655,0.00019943714141845703
5,43,25,234,234,-1,2.18,0.0,460.0,2.0004,1.999,1.9992,0.0874,0.0877,0.4248,-0.5417,-0.5364,-0.2403,0.0025,-4.9052,0.0012,-5.485,2.008,2.007,2.182,437.2,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0205,43,2,0.0011106939478435773,0.0010148442676639613,0.0022270679473876953
5,46,25,233,233,-1,2.0,0.0,458.0,2.0004,2.0019,2.0018,0.0874,0.0885,-0.0195,-1.7963,-1.791,2.6819,-0.001,58.7076,-0.0027,3.9524,2.008,2.01,2.002,456.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,46,1,8.01625515763904e-05,8.01625515763904e-05,0.00016069412231445312
5,50,5,231,231,-1,135.22,709.1,454.0,2.0004,1.9452,1.9378,0.0874,0.0873,-4.9385,-2.4726,-2.4682,-0.5399,0.006,6851.6172,-0.0028,1447.1287,2.008,1.953,135.224,1015.9,456,709.1,454,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0184,50,2,0.013985989166426127,0.012925228085438278,0.02806401252746582
5,51,25,233,233,-1,2.43,0.0,458.0,2.0004,1.9935,1.9928,0.0874,0.0872,-0.6505,-1.89,-1.8848,-1.853,-0.0029,-1.3798,0.003,29.8164,2.008,2.001,2.43,503.3,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,51,2,0.0015962049975064563,0.0008993946533039088,0.003201007843017578
5,59,25,233,233,-1,2.0,0.0,458.0,2.0004,1.9986,1.9985,0.0874,0.0883,0.012,1.2646,1.2701,0.3433,0.0027,32.875,0.0034,2.9738,2.008,2.006,1.999,493.0,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,59,1,5.336998785687719e-05,5.336998785687719e-05,0.00010704994201660156
