entry_index,file_index,event_id,tracking_file,material_step_file,primary_tracker_ebrem_count,tracker_cumulative_frac_loss,max_tracker_single_frac_loss,tracker_sum_loss_GeV
273,12,273,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0006296574480491035,0.0006296574480491035,0.0012633800506591797
274,12,274,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.00024770395658657574,0.00024770395658657574,0.0004971027374267578
279,12,279,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.00013252625320137046,0.00013252625320137046,0.00026607513427734375
280,12,280,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0008736048274068375,0.0008736048274068375,0.0017516613006591797
282,12,282,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0001293211601867128,0.0001293211601867128,0.0002593994140625
283,12,283,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0014774566240217668,0.0014774566240217668,0.002961397171020508
287,12,287,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0003423743135573254,0.0003423743135573254,0.0006866455078125
288,12,288,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.014139542885685308,0.014139542885685308,0.028373241424560547
289,12,289,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.042063909093631335,0.042063909093631335,0.08439767360687256
291,12,291,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.05841688021575042,0.05841688021575042,0.11719489097595215
294,12,294,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.003594652254979347,0.003594652254979347,0.007202744483947754
296,12,296,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.010532296407189667,0.003977774982926063,0.021118998527526855
297,12,297,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.09771934991870046,0.06580025205855933,0.19588351249694824
299,12,299,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.044966503424425874,0.044966503424425874,0.09019076824188232
300,12,300,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.014077329055705357,0.011891267311837539,0.028229236602783203
306,12,306,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.00030828398090698705,0.00030828398090698705,0.0006082057952880859
308,12,308,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,7.881968765999225e-05,7.881968765999225e-05,0.00015807151794433594
310,12,310,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.005681059007742517,0.005681059007742517,0.011394143104553223
312,12,312,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0010490122633171062,0.0010490122633171062,0.0021042823791503906
314,12,314,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.003592927886425068,0.003592927886425068,0.007211923599243164
315,12,315,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.0028919745308056966,0.0015390987324166439,0.005803108215332031
316,12,316,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.0005381714416879957,0.0005373393236672852,0.0010805130004882812
318,12,318,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.027961388608848226,0.027961388608848226,0.05610167980194092
321,12,321,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.03583504445232788,0.02076271657081541,0.07188630104064941
323,12,323,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.08580579773477004,0.08580579773477004,0.1722787618637085
324,12,324,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0005780799305077355,0.0005780799305077355,0.0011461973190307617
325,12,325,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.002777919715185151,0.002777919715185151,0.0055735111236572266
327,12,327,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,6.586143153375357e-05,6.407831487587057e-05,0.00013208389282226562
328,12,328,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0001290245470982887,0.0001290245470982887,0.0002589225769042969
329,12,329,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.03177624510803634,0.03177624510803634,0.06376850605010986
331,12,331,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0009341063901768809,0.0009341063901768809,0.0018734931945800781
333,12,333,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.00012069886904564342,0.00012069886904564342,0.00024199485778808594
335,12,335,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,2.9599279251613098e-05,2.9599279251613098e-05,5.936622619628906e-05
340,12,340,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.039934819736130445,0.039934819736130445,0.0799555778503418
343,12,343,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.01296779920949076,0.01296779920949076,0.02190101146697998
344,12,344,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,9.253052674851325e-05,9.253052674851325e-05,0.00018548965454101562
345,12,345,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.0011688102562911196,0.001129233809749941,0.002344846725463867
346,12,346,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.000768263474763331,0.000768263474763331,0.0015399456024169922
349,12,349,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.00010140699233274209,0.00010140699233274209,0.00020360946655273438
350,12,350,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.09614333361194938,0.06700343489355565,0.19285452365875244
351,12,351,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.004556701515686545,0.004556701515686545,0.009149312973022461
353,12,353,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.02074563448231148,0.02074563448231148,0.04165315628051758
354,12,354,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,4.6642001931829213e-05,4.6642001931829213e-05,9.34600830078125e-05
355,12,355,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,4,0.0901627199426438,0.07607365215823403,0.1807616949081421
361,12,361,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.013228463045952488,0.012331677817545184,0.02647531032562256
362,12,362,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0066444304676313015,0.0066444304676313015,0.013336539268493652
367,12,367,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.0355654683795279,0.0337456747785414,0.07131361961364746
369,12,369,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0009850039913330555,0.0009850039913330555,0.0019769668579101562
374,12,374,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.05360408381729043,0.05360408381729043,0.10752129554748535
378,12,378,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.02018879172274346,0.02018879172274346,0.04046070575714111
379,12,379,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.006380099879901513,0.006366323248755856,0.012757539749145508
382,12,382,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0006192577753235673,0.0006192577753235673,0.0012416839599609375
383,12,383,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.005211646091078159,0.005211646091078159,0.010449528694152832
384,12,384,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.000983707968760239,0.000983707968760239,0.0019714832305908203
387,12,387,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.03846484870797562,0.03846484870797562,0.07714521884918213
388,12,388,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.00018506042930210853,0.00018506042930210853,0.0003712177276611328
389,12,389,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.07572607303831325,0.06322505517994248,0.1519773006439209
391,12,391,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0020486058775154303,0.0020486058775154303,0.004092693328857422
393,12,393,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,6.664171265158281e-05,6.664171265158281e-05,0.00013375282287597656
394,12,394,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.08934182456297113,0.08896960759580652,0.1792302131652832
395,12,395,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.000948838540338337,0.000948838540338337,0.001903533935546875
397,12,397,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0030601956598851343,0.0030601956598851343,0.006135702133178711
401,12,401,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.00021563675035385366,0.00011967788465594431,0.0004324913024902344
403,12,403,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.03895892091499298,0.03895892091499298,0.07819724082946777
405,12,405,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.003327186127226711,0.0032308867501107397,0.00668025016784668
407,12,407,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,6.81042810850574e-05,6.81042810850574e-05,0.0001366138458251953
408,12,408,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,8.262146127524517e-05,8.262146127524517e-05,0.00016570091247558594
410,12,410,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.06178824843999897,0.06178824843999897,0.12403225898742676
413,12,413,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.02025222592153253,0.020065079532667673,0.040618896484375
414,12,414,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0013842476372929458,0.0013842476372929458,0.0027780532836914062
416,12,416,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0002321082344585168,0.0002321082344585168,0.00046563148498535156
421,12,421,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.00048235297784282594,0.00039344143820319033,0.0009675025939941406
422,12,422,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,6.546723406519739e-05,6.546723406519739e-05,0.00013136863708496094
423,12,423,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.062076711432115905,0.05131743627176,0.12455368041992188
425,12,425,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.00014851159044382278,0.00014851159044382278,0.00029778480529785156
426,12,426,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.00153821188663672,0.00153821188663672,0.003084897994995117
429,12,429,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0002594840406017207,0.0002594840406017207,0.0005202293395996094
430,12,430,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0003775347232125581,0.0003775347232125581,0.0007574558258056641
437,12,437,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0002106564120296639,0.0002106564120296639,0.0004229545593261719
439,12,439,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.00831109953270448,0.005537348866400005,0.01667475700378418
441,12,441,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,5,0.023822081223231595,0.010559696603180235,0.017880141735076904
442,12,442,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.03236053701521291,0.03236053701521291,0.06495022773742676
446,12,446,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0010466415978387378,0.0010466415978387378,0.0020987987518310547
447,12,447,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0021693286121656774,0.0021693286121656774,0.004352092742919922
451,12,451,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.019133057300962708,0.011065136354741933,0.038385868072509766
453,12,453,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0002630373455977386,0.0002630373455977386,0.0005276203155517578
460,12,460,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,1.5807202522144514e-05,1.5807202522144514e-05,3.170967102050781e-05
461,12,461,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.031114357941805726,0.031114357941805726,0.062404513359069824
469,12,469,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0003773358945284855,0.0003773358945284855,0.0007572174072265625
470,12,470,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.003782277832782621,0.003782277832782621,0.007586002349853516
471,12,471,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,3,0.03102591769963592,0.029251073290884277,0.06228053569793701
473,12,473,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.021686375335452368,0.021107318213568038,0.036314964294433594
479,12,479,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,3.709597048584534e-05,3.709597048584534e-05,7.43865966796875e-05
482,12,482,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0006360358879151651,0.0006360358879151651,0.0012764930725097656
484,12,484,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0001387292639335458,0.0001387292639335458,0.00027573108673095703
486,12,486,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,6.537058475830637e-05,6.537058475830637e-05,9.322166442871094e-05
488,12,488,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.014752457475800007,0.014752457475800007,0.029608607292175293
491,12,491,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,7.10092109770244e-05,7.10092109770244e-05,0.0001423358917236328
493,12,493,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.05700692506058891,0.05675030521260371,0.11444497108459473
495,12,495,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,2,0.004766069489488767,0.002917072327924819,0.009546875953674316
497,12,497,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,3.029590546266281e-05,3.029590546266281e-05,5.53131103515625e-05
499,12,499,trk-e--2.0-85-12.root,gsf_material_steps-e--2.0-85-12.root,1,0.0721392271746577,0.0721392271746577,0.14465570449829102
1,13,1,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.024419060419975436,0.013284027898520567,0.04887044429779053
2,13,2,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.017409470834820806,0.017409470834820806,0.03493809700012207
11,13,11,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.012727769627567387,0.012508913583838321,0.025051355361938477
13,13,13,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0003292952215380174,0.0003292952215380174,0.0006611347198486328
15,13,15,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0005510564828733466,0.0005510564828733466,0.0011050701141357422
17,13,17,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.0005758675562753668,0.000544250952795533,0.0011556148529052734
26,13,26,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.017491605113676867,0.017491605113676867,0.03508186340332031
31,13,31,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,5.759226339974166e-05,5.759226339974166e-05,0.00011563301086425781
36,13,36,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,5,0.04903256565040437,0.047107304335127664,0.09834611415863037
37,13,37,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,3.5985508884950335e-05,3.5985508884950335e-05,7.224082946777344e-05
38,13,38,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0664825158896254,0.0664825158896254,0.1334669589996338
41,13,41,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0002753106037121089,0.0002753106037121089,0.0005524158477783203
43,13,43,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00020514523271619733,0.00020514523271619733,0.0004112720489501953
45,13,45,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.002339578582606916,0.0014709530182124286,0.004689931869506836
46,13,46,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.0060052166749513525,0.005235294641558252,0.012055039405822754
49,13,49,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.06435868046619797,0.06435868046619797,0.12902700901031494
52,13,52,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,2.8767988313971316e-05,2.8767988313971316e-05,5.7697296142578125e-05
54,13,54,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,6,0.028112960152784305,0.023371450638651647,0.05643045902252197
55,13,55,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.014827576699525724,0.014827576699525724,0.02974677085876465
58,13,58,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0006113220694747845,0.0006113220694747845,0.0012273788452148438
60,13,60,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.08775674984034021,0.08775674984034021,0.17602801322937012
61,13,61,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0006760585749417958,0.0006760585749417958,0.001355886459350586
62,13,62,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,5.112016162533983e-05,5.112016162533983e-05,0.00010251998901367188
63,13,63,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,8.676491545345222e-06,8.676491545345222e-06,1.7404556274414062e-05
64,13,64,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.004143585863138788,0.003964255860046673,0.00831460952758789
65,13,65,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.011730966817502853,0.011730966817502853,0.02353847026824951
66,13,66,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.06379160901560599,0.06379160901560599,0.1280043125152588
67,13,67,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.0026340626674657974,0.002078577484610822,0.0052831172943115234
69,13,69,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00017697170022701325,0.00017697170022701325,0.000354766845703125
70,13,70,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,9.191373188777163e-05,9.191373188777163e-05,0.0001842975616455078
74,13,74,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.08901439325438021,0.0889319329110918,0.17849361896514893
75,13,75,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.008537132839333772,0.008537132839333772,0.01710653305053711
76,13,76,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00033606613268299945,0.00033606613268299945,0.0006744861602783203
77,13,77,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,3.535591210768185e-05,3.535591210768185e-05,7.069110870361328e-05
78,13,78,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.004424614231731017,0.004424614231731017,0.008879899978637695
80,13,80,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.003076109235541802,0.002973126577274776,0.006170868873596191
82,13,82,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.007837956606438157,0.007837956606438157,0.01572132110595703
83,13,83,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.03430271846280353,0.03412672589818688,0.0688467025756836
84,13,84,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.013904337756429408,0.013904337756429408,0.027859926223754883
85,13,85,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.03269578842086007,0.03138140329530914,0.06564140319824219
87,13,87,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,4.917015041316919e-05,4.917015041316919e-05,8.511543273925781e-05
89,13,89,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0001205296457760241,0.0001205296457760241,0.00024175643920898438
92,13,92,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.04613056486597933,0.04613056486597933,0.09236764907836914
93,13,93,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00013427173697677652,0.00013427173697677652,0.00026917457580566406
96,13,96,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,4,0.0345904742814338,0.02810979747999942,0.06937241554260254
97,13,97,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.0010785346663662043,0.0007240532240339048,0.0021643638610839844
99,13,99,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,8.214904761794095e-05,8.214904761794095e-05,0.0001647472381591797
100,13,100,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.0572847680717542,0.04831119441327347,0.11494100093841553
106,13,106,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.04740871050299045,0.04740871050299045,0.09511899948120117
107,13,107,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.017762401133459615,0.010705793765603211,0.03564608097076416
108,13,108,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,5.16597751338832e-05,5.16597751338832e-05,0.00010371208190917969
110,13,110,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.03052965063462676,0.028008231616766466,0.06129026412963867
111,13,111,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.04526427398710764,0.04526427398710764,0.09074902534484863
112,13,112,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.009690325702994662,0.006856581105505022,0.019452333450317383
119,13,119,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0004952247963870837,0.0004952247963870837,0.0009930133819580078
122,13,122,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0021851395753664793,0.0021851395753664793,0.004378199577331543
123,13,123,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00018974973140595264,0.00018974973140595264,0.0003802776336669922
124,13,124,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.08655773841986392,0.08236955976004945,0.17367792129516602
125,13,125,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,5.8161753187957466e-05,5.8161753187957466e-05,0.00011658668518066406
126,13,126,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00011184485775139752,0.00011184485775139752,0.0002243518829345703
129,13,129,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0681430280435309,0.0681430280435309,0.13672971725463867
130,13,130,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,9.428296145397308e-05,9.428296145397308e-05,0.00018930435180664062
132,13,132,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.0004885089575874524,0.0004852987636113637,0.0009799003601074219
134,13,134,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,2.723574871610346e-05,2.723574871610346e-05,5.459785461425781e-05
140,13,140,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.023533978111733633,0.02149366116257967,0.047197699546813965
141,13,141,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,4.521279760139052e-05,4.521279760139052e-05,9.059906005859375e-05
146,13,146,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00017918161679841837,0.00017918161679841837,0.0003592967987060547
147,13,147,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.03291843867741018,0.03291843867741018,0.06600797176361084
150,13,150,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00020307201646241335,0.00020307201646241335,0.0004076957702636719
151,13,151,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.017207809646169303,0.017207809646169303,0.03364765644073486
152,13,152,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.020275955948254154,0.020163800109331498,0.04070842266082764
154,13,154,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0012473259476940557,0.0012473259476940557,0.0015567541122436523
155,13,155,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.009036393952754018,0.009036393952754018,0.018085479736328125
157,13,157,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,2,0.015669709618881367,0.01550381013410751,0.03145289421081543
159,13,159,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.04706363569552707,0.03337643574561344,0.09441471099853516
163,13,163,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0012810584439217898,0.0012810584439217898,0.0025687217712402344
164,13,164,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.006874039025943635,0.006874039025943635,0.013792872428894043
167,13,167,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00046208688279536503,0.00046208688279536503,0.0009267330169677734
168,13,168,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.019827093871305768,0.019827093871305768,0.0397799015045166
169,13,169,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00012127263503203256,0.00012127263503203256,0.00024318695068359375
170,13,170,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00013965028004336855,0.00013965028004336855,0.00028014183044433594
173,13,173,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.016721086229920745,0.016721086229920745,0.033570051193237305
174,13,174,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0003029474395113141,0.0003029474395113141,0.0006072521209716797
177,13,177,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0006866354316727996,0.0006866354316727996,0.0013763904571533203
178,13,178,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,3,0.08535931938553754,0.0841547726678693,0.1711421012878418
180,13,180,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.04844784038054262,0.04844784038054262,0.09717059135437012
183,13,183,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.0020032745216695957,0.0020032745216695957,0.0040204524993896484
184,13,184,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,0.00262744567588169,0.00262744567588169,0.005270242691040039
185,13,185,trk-e--2.0-85-13.root,gsf_material_steps-e--2.0-85-13.root,1,9.40878386004318e-05,9.40878386004318e-05,0.0001888275146484375
