tx0,component,weight,mean_z,variance_z,sigma_z
2.661051632627572e-06,3,4.235124539527255e-06,0.9942892875869961,3.095975988534493e-12,1.7595385726191095e-06
2.661051632627572e-06,4,3.708476928394332e-06,0.975639703684992,3.703476483902464e-12,1.924441862957274e-06
2.784050919791061e-06,0,0.9998056611125318,0.9999998949807635,1.2156935078076046e-12,1.1025849209052355e-06
2.784050919791061e-06,1,0.0001792096108181419,0.9999658611324398,2.2067354813879065e-12,1.485508492533081e-06
2.784050919791061e-06,2,6.818505561489641e-06,0.9986736578622446,2.818966027286814e-12,1.6789776732544165e-06
2.784050919791061e-06,3,4.430880718409093e-06,0.9940253266974806,3.2619947590305253e-12,1.8060993214744656e-06
2.784050919791061e-06,4,3.87989037000589e-06,0.9745137206168323,3.934521272859284e-12,1.9835627726037016e-06
2.9127354873366424e-06,0,0.9997966783688926,0.999999890126558,1.2267182939461808e-12,1.1075731551216745e-06
2.9127354873366424e-06,1,0.00018749304813037154,0.9999642831636688,2.288964851090047e-12,1.512932533555296e-06
2.9127354873366424e-06,2,7.133670931939579e-06,0.9986123515969025,2.9572900462208564e-12,1.7196773087474453e-06
2.9127354873366424e-06,3,4.635685151058379e-06,0.9937491649919976,3.445224387211514e-12,1.8561315651675973e-06
2.9127354873366424e-06,4,4.059226893931948e-06,0.9733356922921869,4.191688744990015e-12,2.047361410447607e-06
3.047368120632988e-06,0,0.9997872804243416,0.9999998850479812,1.2383597028208852e-12,1.112816113659793e-06
3.047368120632988e-06,1,0.00019615936297574457,0.9999626322579311,2.3782767202211364e-12,1.5421662427316766e-06
3.047368120632988e-06,2,7.463403894926485e-06,0.99854821162971,3.109278389814655e-12,1.7633146031876035e-06
3.047368120632988e-06,3,4.849956066400038e-06,0.9934602385237045,3.64794945830295e-12,1.9099605907722153e-06
3.047368120632988e-06,4,4.246852721355474e-06,0.9721032130721087,4.478753176519253e-12,2.1163064939935456e-06
3.1882237515297443e-06,0,0.9997774480874373,0.9999998797346622,1.2506574720367533e-12,1.118327980530199e-06
